Timestamp,Elapsed Time (s),Voltage (V),Current (A),Amp-hours (Ah),Watt-hours (Wh)
2026-02-09T02:54:42.329901,19298.67,13.7390,2.9805,15.9882,215.9084
2026-02-09T02:54:43.332620,19299.67,13.7390,2.9805,15.9890,215.9198
2026-02-09T02:54:44.333056,19300.67,13.7390,2.9805,15.9898,215.9312
2026-02-09T02:54:45.328943,19301.67,13.7391,2.9805,15.9907,215.9426
2026-02-09T02:54:46.343277,19302.67,13.7390,2.9805,15.9915,215.9539
2026-02-09T02:54:47.357116,19303.66,13.7391,2.9805,15.9923,215.9653
2026-02-09T02:54:48.329270,19304.67,13.7391,2.9805,15.9931,215.9767
2026-02-09T02:54:49.330128,19305.67,13.7391,2.9805,15.9940,215.9881
2026-02-09T02:54:50.331636,19306.67,13.7392,2.9805,15.9948,215.9995
2026-02-09T02:54:51.342808,19307.67,13.7392,2.9805,15.9956,216.0108
2026-02-09T02:54:52.348593,19308.67,13.7392,2.9805,15.9964,216.0222
2026-02-09T02:54:53.328113,19309.66,13.7392,2.9805,15.9973,216.0335
2026-02-09T02:54:54.329157,19310.67,13.7392,2.9805,15.9981,216.0449
2026-02-09T02:54:55.332405,19311.67,13.7392,2.9807,15.9989,216.0563
2026-02-09T02:54:56.335798,19312.67,13.7393,2.9807,15.9998,216.0677
2026-02-09T02:54:57.339322,19313.67,13.7393,2.9807,16.0006,216.0791
2026-02-09T02:54:58.328198,19314.66,13.7393,2.9805,16.0014,216.0904
2026-02-09T02:54:59.329145,19315.67,13.7393,2.9805,16.0022,216.1018
2026-02-09T02:55:00.329223,19316.67,13.7393,2.9805,16.0031,216.1132
2026-02-09T02:55:01.364604,19317.67,13.7393,2.9805,16.0039,216.1246
2026-02-09T02:55:02.329310,19318.67,13.7394,2.9805,16.0047,216.1359
2026-02-09T02:55:03.330287,19319.67,13.7393,2.9805,16.0056,216.1473
2026-02-09T02:55:04.329667,19320.67,13.7394,2.9805,16.0064,216.1587
2026-02-09T02:55:05.330270,19321.67,13.7394,2.9805,16.0072,216.1701
2026-02-09T02:55:06.333693,19322.67,13.7395,2.9805,16.0080,216.1814
2026-02-09T02:55:07.338700,19323.67,13.7394,2.9807,16.0089,216.1928
2026-02-09T02:55:08.332443,19324.67,13.7394,2.9807,16.0097,216.2042
2026-02-09T02:55:09.329454,19325.67,13.7395,2.9807,16.0105,216.2156
2026-02-09T02:55:10.329583,19326.67,13.7395,2.9807,16.0114,216.2269
2026-02-09T02:55:11.364094,19327.67,13.7396,2.9807,16.0122,216.2383
2026-02-09T02:55:12.333443,19328.67,13.7395,2.9807,16.0130,216.2497
2026-02-09T02:55:13.329717,19329.67,13.7395,2.9807,16.0138,216.2611
2026-02-09T02:55:14.331927,19330.67,13.7395,2.9807,16.0147,216.2725
2026-02-09T02:55:15.344046,19331.67,13.7395,2.9805,16.0155,216.2838
2026-02-09T02:55:16.353780,19332.67,13.7396,2.9805,16.0163,216.2952
2026-02-09T02:55:17.332358,19333.67,13.7395,2.9805,16.0171,216.3066
2026-02-09T02:55:18.330392,19334.67,13.7396,2.9805,16.0180,216.3179
2026-02-09T02:55:19.329782,19335.67,13.7396,2.9805,16.0188,216.3293
2026-02-09T02:55:20.339674,19336.67,13.7396,2.9807,16.0196,216.3407
2026-02-09T02:55:21.343981,19337.67,13.7397,2.9805,16.0205,216.3521
2026-02-09T02:55:22.331052,19338.67,13.7396,2.9807,16.0213,216.3635
2026-02-09T02:55:23.329969,19339.67,13.7397,2.9805,16.0221,216.3748
2026-02-09T02:55:24.332468,19340.67,13.7398,2.9807,16.0229,216.3862
2026-02-09T02:55:25.330255,19341.67,13.7397,2.9805,16.0238,216.3976
2026-02-09T02:55:26.334234,19342.67,13.7397,2.9805,16.0246,216.4089
2026-02-09T02:55:27.329497,19343.67,13.7396,2.9805,16.0254,216.4203
2026-02-09T02:55:28.329319,19344.67,13.7397,2.9807,16.0263,216.4317
2026-02-09T02:55:29.345394,19345.67,13.7398,2.9807,16.0271,216.4431
2026-02-09T02:55:30.358797,19346.67,13.7397,2.9807,16.0279,216.4545
2026-02-09T02:55:31.331213,19347.67,13.7398,2.9807,16.0287,216.4658
2026-02-09T02:55:32.329930,19348.67,13.7398,2.9807,16.0296,216.4772
2026-02-09T02:55:33.329892,19349.67,13.7399,2.9807,16.0304,216.4886
2026-02-09T02:55:34.345452,19350.67,13.7398,2.9805,16.0312,216.5000
2026-02-09T02:55:35.350189,19351.67,13.7397,2.9807,16.0320,216.5113
2026-02-09T02:55:36.332163,19352.67,13.7399,2.9807,16.0329,216.5227
2026-02-09T02:55:37.329287,19353.67,13.7399,2.9807,16.0337,216.5341
2026-02-09T02:55:38.331212,19354.67,13.7399,2.9807,16.0345,216.5455
2026-02-09T02:55:39.335205,19355.66,13.7398,2.9807,16.0354,216.5568
2026-02-09T02:55:40.340168,19356.67,13.7399,2.9807,16.0362,216.5682
2026-02-09T02:55:41.329532,19357.67,13.7399,2.9805,16.0370,216.5796
2026-02-09T02:55:42.334142,19358.67,13.7399,2.9805,16.0378,216.5910
2026-02-09T02:55:43.330441,19359.67,13.7399,2.9805,16.0387,216.6023
2026-02-09T02:55:44.365253,19360.67,13.7400,2.9805,16.0395,216.6138
2026-02-09T02:55:45.331103,19361.67,13.7400,2.9805,16.0403,216.6251
2026-02-09T02:55:46.331797,19362.67,13.7400,2.9805,16.0412,216.6365
2026-02-09T02:55:47.328737,19363.66,13.7401,2.9805,16.0420,216.6478
2026-02-09T02:55:48.346143,19364.67,13.7400,2.9805,16.0428,216.6592
2026-02-09T02:55:49.355920,19365.67,13.7400,2.9805,16.0436,216.6706
2026-02-09T02:55:50.329845,19366.67,13.7400,2.9805,16.0445,216.6820
2026-02-09T02:55:51.329852,19367.67,13.7400,2.9805,16.0453,216.6933
2026-02-09T02:55:52.330399,19368.67,13.7401,2.9805,16.0461,216.7047
2026-02-09T02:55:53.346799,19369.67,13.7401,2.9805,16.0470,216.7161
2026-02-09T02:55:54.342682,19370.67,13.7401,2.9807,16.0478,216.7275
2026-02-09T02:55:55.348595,19371.67,13.7401,2.9807,16.0486,216.7389
2026-02-09T02:55:56.330057,19372.67,13.7401,2.9807,16.0494,216.7502
2026-02-09T02:55:57.330509,19373.67,13.7402,2.9807,16.0503,216.7616
2026-02-09T02:55:58.329947,19374.67,13.7402,2.9805,16.0511,216.7730
2026-02-09T02:55:59.333905,19375.67,13.7402,2.9805,16.0519,216.7844
2026-02-09T02:56:00.338775,19376.67,13.7402,2.9805,16.0527,216.7958
2026-02-09T02:56:01.329652,19377.67,13.7402,2.9805,16.0536,216.8071
2026-02-09T02:56:02.331985,19378.67,13.7402,2.9805,16.0544,216.8185
2026-02-09T02:56:03.329040,19379.67,13.7403,2.9805,16.0552,216.8299
2026-02-09T02:56:04.363363,19380.67,13.7403,2.9807,16.0561,216.8412
2026-02-09T02:56:05.329616,19381.67,13.7403,2.9807,16.0569,216.8526
2026-02-09T02:56:06.329854,19382.67,13.7403,2.9805,16.0577,216.8640
2026-02-09T02:56:07.329900,19383.67,13.7403,2.9807,16.0585,216.8754
2026-02-09T02:56:08.344691,19384.67,13.7404,2.9807,16.0594,216.8867
2026-02-09T02:56:09.353315,19385.67,13.7403,2.9807,16.0602,216.8981
2026-02-09T02:56:10.333017,19386.67,13.7404,2.9805,16.0610,216.9095
2026-02-09T02:56:11.332389,19387.67,13.7404,2.9805,16.0619,216.9209
2026-02-09T02:56:12.330101,19388.67,13.7404,2.9805,16.0627,216.9322
2026-02-09T02:56:13.340218,19389.67,13.7404,2.9805,16.0635,216.9437
2026-02-09T02:56:14.344495,19390.67,13.7404,2.9807,16.0643,216.9550
2026-02-09T02:56:15.334724,19391.67,13.7405,2.9805,16.0652,216.9664
2026-02-09T02:56:16.332994,19392.67,13.7404,2.9805,16.0660,216.9778
2026-02-09T02:56:17.329768,19393.67,13.7405,2.9805,16.0668,216.9891
2026-02-09T02:56:18.330995,19394.67,13.7405,2.9807,16.0677,217.0005
2026-02-09T02:56:19.334736,19395.67,13.7405,2.9807,16.0685,217.0119
2026-02-09T02:56:20.332965,19396.67,13.7405,2.9805,16.0693,217.0233
2026-02-09T02:56:21.333998,19397.67,13.7405,2.9807,16.0701,217.0347
2026-02-09T02:56:22.344754,19398.67,13.7405,2.9807,16.0710,217.0460
2026-02-09T02:56:23.338607,19399.67,13.7406,2.9805,16.0718,217.0574
2026-02-09T02:56:24.343839,19400.67,13.7406,2.9805,16.0726,217.0688
2026-02-09T02:56:25.330173,19401.67,13.7406,2.9805,16.0734,217.0801
2026-02-09T02:56:26.330009,19402.67,13.7407,2.9805,16.0743,217.0915
2026-02-09T02:56:27.329937,19403.67,13.7406,2.9805,16.0751,217.1029
2026-02-09T02:56:28.367084,19404.67,13.7407,2.9805,16.0759,217.1143
2026-02-09T02:56:29.333710,19405.67,13.7407,2.9805,16.0768,217.1257
2026-02-09T02:56:30.329953,19406.67,13.7407,2.9805,16.0776,217.1370
2026-02-09T02:56:31.330263,19407.67,13.7407,2.9805,16.0784,217.1484
2026-02-09T02:56:32.349484,19408.67,13.7407,2.9805,16.0792,217.1598
2026-02-09T02:56:33.359153,19409.67,13.7407,2.9805,16.0801,217.1712
2026-02-09T02:56:34.328827,19410.67,13.7408,2.9807,16.0809,217.1825
2026-02-09T02:56:35.329450,19411.67,13.7408,2.9807,16.0817,217.1939
2026-02-09T02:56:36.332823,19412.67,13.7408,2.9807,16.0826,217.2053
2026-02-09T02:56:37.344148,19413.67,13.7408,2.9807,16.0834,217.2167
2026-02-09T02:56:38.348942,19414.67,13.7408,2.9807,16.0842,217.2280
2026-02-09T02:56:39.330089,19415.67,13.7408,2.9807,16.0850,217.2394
2026-02-09T02:56:40.329786,19416.67,13.7409,2.9807,16.0859,217.2508
2026-02-09T02:56:41.328932,19417.67,13.7409,2.9807,16.0867,217.2622
2026-02-09T02:56:42.335277,19418.67,13.7409,2.9805,16.0875,217.2735
2026-02-09T02:56:43.339542,19419.67,13.7409,2.9805,16.0883,217.2849
2026-02-09T02:56:44.329464,19420.67,13.7409,2.9805,16.0892,217.2963
2026-02-09T02:56:45.328544,19421.67,13.7410,2.9805,16.0900,217.3077
2026-02-09T02:56:46.332379,19422.67,13.7410,2.9805,16.0908,217.3191
2026-02-09T02:56:47.364114,19423.67,13.7410,2.9807,16.0917,217.3304
2026-02-09T02:56:48.334553,19424.67,13.7410,2.9805,16.0925,217.3418
2026-02-09T02:56:49.332658,19425.67,13.7410,2.9805,16.0933,217.3532
2026-02-09T02:56:50.330126,19426.67,13.7410,2.9805,16.0941,217.3646
2026-02-09T02:56:51.346129,19427.67,13.7410,2.9805,16.0950,217.3759
2026-02-09T02:56:52.334712,19428.67,13.7411,2.9805,16.0958,217.3873
2026-02-09T02:56:53.339101,19429.67,13.7411,2.9807,16.0966,217.3987
2026-02-09T02:56:54.331801,19430.67,13.7411,2.9805,16.0975,217.4101
2026-02-09T02:56:55.332898,19431.67,13.7411,2.9805,16.0983,217.4215
2026-02-09T02:56:56.337461,19432.67,13.7412,2.9807,16.0991,217.4328
2026-02-09T02:56:57.364385,19433.67,13.7412,2.9805,16.0999,217.4442
2026-02-09T02:56:58.332344,19434.67,13.7412,2.9805,16.1008,217.4556
2026-02-09T02:56:59.329791,19435.67,13.7411,2.9805,16.1016,217.4669
2026-02-09T02:57:00.333044,19436.67,13.7412,2.9805,16.1024,217.4783
2026-02-09T02:57:01.349330,19437.67,13.7412,2.9807,16.1033,217.4897
2026-02-09T02:57:02.353670,19438.67,13.7412,2.9807,16.1041,217.5011
2026-02-09T02:57:03.329967,19439.67,13.7413,2.9807,16.1049,217.5124
2026-02-09T02:57:04.332167,19440.67,13.7413,2.9807,16.1057,217.5238
2026-02-09T02:57:05.332774,19441.67,13.7413,2.9807,16.1066,217.5352
2026-02-09T02:57:06.340693,19442.67,13.7412,2.9807,16.1074,217.5466
2026-02-09T02:57:07.344689,19443.67,13.7413,2.9807,16.1082,217.5580
2026-02-09T02:57:08.330972,19444.67,13.7414,2.9807,16.1090,217.5693
2026-02-09T02:57:09.332468,19445.67,13.7413,2.9807,16.1099,217.5807
2026-02-09T02:57:10.332576,19446.67,13.7413,2.9807,16.1107,217.5921
2026-02-09T02:57:11.330432,19447.67,13.7414,2.9807,16.1115,217.6035
2026-02-09T02:57:12.335255,19448.67,13.7413,2.9807,16.1124,217.6149
2026-02-09T02:57:13.330173,19449.67,13.7415,2.9807,16.1132,217.6262
2026-02-09T02:57:14.331155,19450.67,13.7414,2.9805,16.1140,217.6376
2026-02-09T02:57:15.345607,19451.67,13.7414,2.9805,16.1148,217.6490
2026-02-09T02:57:16.360881,19452.67,13.7415,2.9807,16.1157,217.6604
2026-02-09T02:57:17.331006,19453.67,13.7414,2.9807,16.1165,217.6717
2026-02-09T02:57:18.330461,19454.67,13.7414,2.9807,16.1173,217.6831
2026-02-09T02:57:19.330211,19455.67,13.7415,2.9807,16.1182,217.6945
2026-02-09T02:57:20.345875,19456.67,13.7415,2.9807,16.1190,217.7059
2026-02-09T02:57:21.330241,19457.67,13.7416,2.9807,16.1198,217.7172
2026-02-09T02:57:22.334109,19458.67,13.7415,2.9807,16.1206,217.7286
2026-02-09T02:57:23.333035,19459.67,13.7416,2.9807,16.1215,217.7400
2026-02-09T02:57:24.330125,19460.67,13.7416,2.9807,16.1223,217.7514
2026-02-09T02:57:25.329901,19461.67,13.7415,2.9807,16.1231,217.7628
2026-02-09T02:57:26.337831,19462.67,13.7416,2.9807,16.1240,217.7741
2026-02-09T02:57:27.342396,19463.67,13.7416,2.9807,16.1248,217.7855
2026-02-09T02:57:28.330406,19464.67,13.7416,2.9807,16.1256,217.7969
2026-02-09T02:57:29.329491,19465.67,13.7417,2.9807,16.1264,217.8083
2026-02-09T02:57:30.330081,19466.67,13.7417,2.9807,16.1273,217.8196
2026-02-09T02:57:31.330180,19467.67,13.7417,2.9807,16.1281,217.8310
2026-02-09T02:57:32.334378,19468.67,13.7417,2.9807,16.1289,217.8425
2026-02-09T02:57:33.333838,19469.67,13.7417,2.9807,16.1297,217.8538
2026-02-09T02:57:34.329731,19470.67,13.7417,2.9807,16.1306,217.8652
2026-02-09T02:57:35.348514,19471.67,13.7417,2.9807,16.1314,217.8766
2026-02-09T02:57:36.358758,19472.67,13.7418,2.9807,16.1322,217.8879
2026-02-09T02:57:37.330030,19473.67,13.7418,2.9807,16.1331,217.8993
2026-02-09T02:57:38.330197,19474.67,13.7418,2.9807,16.1339,217.9107
2026-02-09T02:57:39.330577,19475.67,13.7418,2.9808,16.1347,217.9221
2026-02-09T02:57:40.339888,19476.67,13.7419,2.9808,16.1355,217.9334
2026-02-09T02:57:41.347817,19477.66,13.7419,2.9807,16.1364,217.9448
2026-02-09T02:57:42.330630,19478.67,13.7419,2.9807,16.1372,217.9562
2026-02-09T02:57:43.329406,19479.67,13.7419,2.9808,16.1380,217.9676
2026-02-09T02:57:44.330042,19480.67,13.7419,2.9807,16.1389,217.9789
2026-02-09T02:57:45.334209,19481.67,13.7420,2.9807,16.1397,217.9903
2026-02-09T02:57:46.339491,19482.67,13.7420,2.9807,16.1405,218.0017
2026-02-09T02:57:47.330423,19483.67,13.7420,2.9807,16.1413,218.0131
2026-02-09T02:57:48.329389,19484.67,13.7420,2.9807,16.1422,218.0244
2026-02-09T02:57:49.329007,19485.67,13.7420,2.9807,16.1430,218.0358
2026-02-09T02:57:50.364503,19486.67,13.7421,2.9807,16.1438,218.0472
2026-02-09T02:57:51.335219,19487.67,13.7420,2.9807,16.1447,218.0586
2026-02-09T02:57:52.328578,19488.66,13.7421,2.9807,16.1455,218.0699
2026-02-09T02:57:53.331716,19489.67,13.7421,2.9807,16.1463,218.0813
2026-02-09T02:57:54.345080,19490.67,13.7422,2.9807,16.1471,218.0927
2026-02-09T02:57:55.354329,19491.67,13.7421,2.9807,16.1480,218.1041
2026-02-09T02:57:56.330538,19492.67,13.7421,2.9807,16.1488,218.1155
2026-02-09T02:57:57.331237,19493.67,13.7421,2.9807,16.1496,218.1269
2026-02-09T02:57:58.332477,19494.67,13.7422,2.9807,16.1504,218.1382
2026-02-09T02:57:59.342778,19495.67,13.7421,2.9807,16.1513,218.1496
2026-02-09T02:58:00.346814,19496.67,13.7421,2.9807,16.1521,218.1610
2026-02-09T02:58:01.333625,19497.67,13.7422,2.9807,16.1529,218.1724
2026-02-09T02:58:02.329486,19498.67,13.7423,2.9807,16.1538,218.1837
2026-02-09T02:58:03.333284,19499.67,13.7423,2.9808,16.1546,218.1951
2026-02-09T02:58:04.332657,19500.67,13.7423,2.9807,16.1554,218.2065
2026-02-09T02:58:05.335836,19501.67,13.7423,2.9807,16.1562,218.2179
2026-02-09T02:58:06.329779,19502.67,13.7423,2.9807,16.1571,218.2293
2026-02-09T02:58:07.331001,19503.67,13.7423,2.9807,16.1579,218.2406
2026-02-09T02:58:08.344603,19504.67,13.7423,2.9807,16.1587,218.2520
2026-02-09T02:58:09.361469,19505.67,13.7423,2.9807,16.1596,218.2634
2026-02-09T02:58:10.333883,19506.67,13.7424,2.9807,16.1604,218.2748
2026-02-09T02:58:11.331553,19507.67,13.7424,2.9807,16.1612,218.2862
2026-02-09T02:58:12.330049,19508.67,13.7424,2.9808,16.1620,218.2975
2026-02-09T02:58:13.341737,19509.67,13.7423,2.9807,16.1629,218.3089
2026-02-09T02:58:14.332970,19510.67,13.7425,2.9807,16.1637,218.3203
2026-02-09T02:58:15.334754,19511.67,13.7424,2.9807,16.1645,218.3317
2026-02-09T02:58:16.330575,19512.67,13.7425,2.9807,16.1654,218.3430
2026-02-09T02:58:17.329808,19513.67,13.7425,2.9807,16.1662,218.3544
2026-02-09T02:58:18.338264,19514.66,13.7426,2.9807,16.1670,218.3658
2026-02-09T02:58:19.359651,19515.67,13.7425,2.9807,16.1678,218.3772
2026-02-09T02:58:20.331539,19516.67,13.7425,2.9807,16.1687,218.3886
2026-02-09T02:58:21.332995,19517.67,13.7426,2.9805,16.1695,218.4000
2026-02-09T02:58:22.331761,19518.67,13.7427,2.9805,16.1703,218.4113
2026-02-09T02:58:23.344948,19519.67,13.7426,2.9805,16.1711,218.4227
2026-02-09T02:58:24.349982,19520.67,13.7426,2.9805,16.1720,218.4341
2026-02-09T02:58:25.329987,19521.67,13.7426,2.9805,16.1728,218.4454
2026-02-09T02:58:26.329414,19522.67,13.7426,2.9805,16.1736,218.4568
2026-02-09T02:58:27.330265,19523.67,13.7427,2.9805,16.1745,218.4682
2026-02-09T02:58:28.335553,19524.67,13.7426,2.9805,16.1753,218.4796
2026-02-09T02:58:29.340277,19525.67,13.7427,2.9807,16.1761,218.4909
2026-02-09T02:58:30.331145,19526.67,13.7427,2.9807,16.1769,218.5023
2026-02-09T02:58:31.333676,19527.67,13.7427,2.9807,16.1778,218.5137
2026-02-09T02:58:32.329905,19528.67,13.7427,2.9807,16.1786,218.5251
2026-02-09T02:58:33.364781,19529.67,13.7427,2.9807,16.1794,218.5365
2026-02-09T02:58:34.332563,19530.67,13.7428,2.9807,16.1803,218.5479
2026-02-09T02:58:35.333007,19531.67,13.7428,2.9807,16.1811,218.5592
2026-02-09T02:58:36.334572,19532.67,13.7428,2.9807,16.1819,218.5707
2026-02-09T02:58:37.346716,19533.67,13.7429,2.9807,16.1827,218.5820
2026-02-09T02:58:38.356088,19534.67,13.7428,2.9805,16.1836,218.5934
2026-02-09T02:58:39.332898,19535.67,13.7430,2.9805,16.1844,218.6048
2026-02-09T02:58:40.332462,19536.67,13.7428,2.9807,16.1852,218.6161
2026-02-09T02:58:41.330036,19537.67,13.7429,2.9807,16.1860,218.6275
2026-02-09T02:58:42.341020,19538.67,13.7429,2.9807,16.1869,218.6389
2026-02-09T02:58:43.345584,19539.67,13.7429,2.9807,16.1877,218.6503
2026-02-09T02:58:44.329556,19540.67,13.7430,2.9807,16.1885,218.6616
2026-02-09T02:58:45.329776,19541.67,13.7430,2.9807,16.1894,218.6730
2026-02-09T02:58:46.329834,19542.67,13.7430,2.9807,16.1902,218.6844
2026-02-09T02:58:47.346524,19543.67,13.7429,2.9807,16.1910,218.6958
2026-02-09T02:58:48.353789,19544.67,13.7430,2.9807,16.1918,218.7071
2026-02-09T02:58:49.330896,19545.67,13.7430,2.9807,16.1927,218.7185
2026-02-09T02:58:50.329800,19546.67,13.7431,2.9807,16.1935,218.7299
2026-02-09T02:58:51.331047,19547.67,13.7430,2.9807,16.1943,218.7413
2026-02-09T02:58:52.340029,19548.67,13.7431,2.9805,16.1952,218.7527
2026-02-09T02:58:53.345337,19549.67,13.7431,2.9807,16.1960,218.7640
2026-02-09T02:58:54.329774,19550.67,13.7432,2.9807,16.1968,218.7754
2026-02-09T02:58:55.330040,19551.67,13.7431,2.9807,16.1976,218.7868
2026-02-09T02:58:56.333347,19552.67,13.7433,2.9807,16.1985,218.7982
2026-02-09T02:58:57.332222,19553.66,13.7432,2.9807,16.1993,218.8095
2026-02-09T02:58:58.335278,19554.67,13.7432,2.9807,16.2001,218.8209
2026-02-09T02:58:59.334259,19555.67,13.7432,2.9807,16.2010,218.8323
2026-02-09T02:59:00.332920,19556.67,13.7432,2.9807,16.2018,218.8437
2026-02-09T02:59:01.334726,19557.67,13.7433,2.9805,16.2026,218.8551
2026-02-09T02:59:02.339670,19558.67,13.7432,2.9805,16.2034,218.8664
2026-02-09T02:59:03.344312,19559.67,13.7433,2.9807,16.2043,218.8778
2026-02-09T02:59:04.330812,19560.67,13.7433,2.9805,16.2051,218.8892
2026-02-09T02:59:05.329900,19561.67,13.7433,2.9805,16.2059,218.9006
2026-02-09T02:59:06.329303,19562.67,13.7434,2.9805,16.2067,218.9120
2026-02-09T02:59:07.331102,19563.67,13.7434,2.9805,16.2076,218.9233
2026-02-09T02:59:08.334370,19564.67,13.7434,2.9805,16.2084,218.9347
2026-02-09T02:59:09.338473,19565.67,13.7434,2.9805,16.2092,218.9462
2026-02-09T02:59:10.329759,19566.67,13.7434,2.9805,16.2101,218.9575
2026-02-09T02:59:11.344585,19567.67,13.7435,2.9805,16.2109,218.9689
2026-02-09T02:59:12.359923,19568.67,13.7435,2.9805,16.2117,218.9803
2026-02-09T02:59:13.329838,19569.67,13.7435,2.9805,16.2125,218.9916
2026-02-09T02:59:14.329705,19570.67,13.7435,2.9805,16.2134,219.0030
2026-02-09T02:59:15.329032,19571.67,13.7435,2.9807,16.2142,219.0144
2026-02-09T02:59:16.346184,19572.67,13.7435,2.9807,16.2150,219.0258
2026-02-09T02:59:17.366910,19573.67,13.7435,2.9807,16.2159,219.0371
2026-02-09T02:59:18.334255,19574.67,13.7435,2.9805,16.2167,219.0485
2026-02-09T02:59:19.332815,19575.67,13.7436,2.9805,16.2175,219.0599
2026-02-09T02:59:20.333137,19576.67,13.7435,2.9805,16.2183,219.0713
2026-02-09T02:59:21.343843,19577.67,13.7435,2.9805,16.2192,219.0826
2026-02-09T02:59:22.358211,19578.66,13.7436,2.9805,16.2200,219.0940
2026-02-09T02:59:23.327986,19579.66,13.7436,2.9805,16.2208,219.1054
2026-02-09T02:59:24.329813,19580.67,13.7436,2.9805,16.2217,219.1168
2026-02-09T02:59:25.331432,19581.67,13.7437,2.9805,16.2225,219.1282
2026-02-09T02:59:26.343980,19582.67,13.7437,2.9805,16.2233,219.1395
2026-02-09T02:59:27.349883,19583.67,13.7437,2.9805,16.2241,219.1509
2026-02-09T02:59:28.332861,19584.67,13.7437,2.9805,16.2250,219.1623
2026-02-09T02:59:29.330001,19585.67,13.7438,2.9805,16.2258,219.1737
2026-02-09T02:59:30.330444,19586.67,13.7437,2.9805,16.2266,219.1851
2026-02-09T02:59:31.334998,19587.67,13.7437,2.9805,16.2274,219.1964
2026-02-09T02:59:32.339396,19588.67,13.7437,2.9805,16.2283,219.2078
2026-02-09T02:59:33.330880,19589.67,13.7437,2.9805,16.2291,219.2192
2026-02-09T02:59:34.331801,19590.67,13.7437,2.9805,16.2299,219.2306
2026-02-09T02:59:35.330047,19591.67,13.7439,2.9805,16.2308,219.2419
2026-02-09T02:59:36.363867,19592.67,13.7439,2.9805,16.2316,219.2533
2026-02-09T02:59:37.330348,19593.67,13.7438,2.9805,16.2324,219.2647
2026-02-09T02:59:38.330346,19594.67,13.7439,2.9805,16.2332,219.2761
2026-02-09T02:59:39.329432,19595.67,13.7438,2.9805,16.2341,219.2875
2026-02-09T02:59:40.349698,19596.67,13.7439,2.9805,16.2349,219.2989
2026-02-09T02:59:41.355129,19597.67,13.7439,2.9805,16.2357,219.3102
2026-02-09T02:59:42.329877,19598.67,13.7439,2.9805,16.2366,219.3216
2026-02-09T02:59:43.333336,19599.67,13.7439,2.9805,16.2374,219.3330
2026-02-09T02:59:44.330676,19600.67,13.7440,2.9805,16.2382,219.3444
2026-02-09T02:59:45.346280,19601.67,13.7439,2.9805,16.2390,219.3557
2026-02-09T02:59:46.363641,19602.67,13.7440,2.9805,16.2399,219.3671
2026-02-09T02:59:47.330082,19603.67,13.7440,2.9805,16.2407,219.3785
2026-02-09T02:59:48.330696,19604.67,13.7440,2.9805,16.2415,219.3899
2026-02-09T02:59:49.330217,19605.67,13.7440,2.9805,16.2423,219.4012
2026-02-09T02:59:50.344825,19606.67,13.7441,2.9805,16.2432,219.4126
2026-02-09T02:59:51.354364,19607.67,13.7441,2.9805,16.2440,219.4240
2026-02-09T02:59:52.333932,19608.67,13.7442,2.9805,16.2448,219.4354
2026-02-09T02:59:53.329386,19609.67,13.7442,2.9805,16.2457,219.4468
2026-02-09T02:59:54.329324,19610.67,13.7442,2.9804,16.2465,219.4581
2026-02-09T02:59:55.339999,19611.67,13.7442,2.9804,16.2473,219.4695
2026-02-09T02:59:56.345292,19612.67,13.7442,2.9805,16.2481,219.4809
2026-02-09T02:59:57.329588,19613.67,13.7443,2.9804,16.2490,219.4923
2026-02-09T02:59:58.329456,19614.67,13.7442,2.9804,16.2498,219.5037
2026-02-09T02:59:59.330067,19615.67,13.7442,2.9804,16.2506,219.5150
2026-02-09T03:00:00.331794,19616.67,13.7443,2.9804,16.2515,219.5264
2026-02-09T03:00:01.334281,19617.67,13.7443,2.9804,16.2523,219.5378
2026-02-09T03:00:02.329514,19618.67,13.7443,2.9804,16.2531,219.5492
2026-02-09T03:00:03.329958,19619.67,13.7443,2.9804,16.2539,219.5605
2026-02-09T03:00:04.345507,19620.67,13.7445,2.9804,16.2548,219.5719
2026-02-09T03:00:05.359743,19621.67,13.7445,2.9805,16.2556,219.5833
2026-02-09T03:00:06.332541,19622.67,13.7443,2.9805,16.2564,219.5947
2026-02-09T03:00:07.330215,19623.67,13.7445,2.9805,16.2573,219.6061
2026-02-09T03:00:08.330378,19624.67,13.7445,2.9804,16.2581,219.6174
2026-02-09T03:00:09.345348,19625.67,13.7445,2.9805,16.2589,219.6288
2026-02-09T03:00:10.349461,19626.67,13.7445,2.9805,16.2597,219.6402
2026-02-09T03:00:11.329479,19627.67,13.7446,2.9805,16.2606,219.6516
2026-02-09T03:00:12.330245,19628.67,13.7446,2.9805,16.2614,219.6630
2026-02-09T03:00:13.331671,19629.67,13.7446,2.9805,16.2622,219.6744
2026-02-09T03:00:14.346206,19630.67,13.7446,2.9805,16.2630,219.6857
2026-02-09T03:00:15.358185,19631.67,13.7445,2.9805,16.2639,219.6971
2026-02-09T03:00:16.329244,19632.67,13.7446,2.9805,16.2647,219.7085
2026-02-09T03:00:17.330615,19633.67,13.7446,2.9805,16.2655,219.7199
2026-02-09T03:00:18.332491,19634.67,13.7446,2.9805,16.2664,219.7313
2026-02-09T03:00:19.344845,19635.67,13.7447,2.9805,16.2672,219.7426
2026-02-09T03:00:20.349805,19636.67,13.7446,2.9805,16.2680,219.7540
2026-02-09T03:00:21.332957,19637.67,13.7446,2.9805,16.2688,219.7654
